timestamp,alert_level,regime,score_composite,spread_observed
2019-01-14 20:00:00,verde,pre_crisis,0.097972666138181,0.0
2019-01-14 21:00:00,verde,pre_crisis,0.0966434584568405,0.0
2019-01-14 22:00:00,verde,pre_crisis,0.099936443432724,0.0
2019-01-14 23:00:00,verde,pre_crisis,0.0965190985573841,0.0
2019-01-15 00:00:00,verde,pre_crisis,0.0695760906415985,0.0
2019-01-15 01:00:00,verde,pre_crisis,0.0941628950564047,0.0
2019-01-15 02:00:00,verde,pre_crisis,0.1005669154157856,0.0
2019-01-15 03:00:00,verde,pre_crisis,0.1132447568829914,0.0
2019-01-15 04:00:00,verde,pre_crisis,0.0639665457378612,0.0
2019-01-15 05:00:00,verde,pre_crisis,0.0102824013171529,0.0
2019-01-15 06:00:00,verde,pre_crisis,0.0010556857945787,0.0
2019-01-15 07:00:00,verde,pre_crisis,0.0055896940003877,0.0
2019-01-15 08:00:00,verde,pre_crisis,0.0044594151698778,0.0
2019-01-15 09:00:00,verde,pre_crisis,0.0016305173425493,0.0
2019-01-15 10:00:00,verde,pre_crisis,0.0031086589580257,0.0
2019-01-15 11:00:00,verde,pre_crisis,0.0031311304353905,0.0
2019-01-15 12:00:00,verde,pre_crisis,0.0013470612008936,0.0
2019-01-15 13:00:00,verde,pre_crisis,0.001381893464154,0.0
2019-01-15 14:00:00,verde,pre_crisis,0.0019382963050015,0.0
2019-01-15 15:00:00,verde,pre_crisis,0.0007871374450052,0.0
2019-01-15 16:00:00,verde,pre_crisis,0.0011659928302869,0.0
2019-01-15 17:00:00,verde,pre_crisis,0.0017964226023819,0.0
2019-01-15 18:00:00,verde,pre_crisis,0.0031226289058552,0.0
2019-01-15 19:00:00,verde,pre_crisis,0.0036445550215107,0.0
2019-01-15 20:00:00,verde,pre_crisis,0.0016843492722844,0.0
2019-01-15 21:00:00,verde,pre_crisis,0.0015214273876561,0.0
2019-01-15 22:00:00,verde,pre_crisis,0.0055265492056572,0.0
2019-01-15 23:00:00,verde,pre_crisis,0.005250323989132,0.0
2019-01-16 00:00:00,verde,pre_crisis,0.0046505584968378,0.0
2019-01-16 01:00:00,verde,pre_crisis,0.002754030651258,0.0
2019-01-16 02:00:00,verde,pre_crisis,0.0112681090867987,0.0
2019-01-16 03:00:00,verde,pre_crisis,0.0032661044723991,0.0
2019-01-16 04:00:00,verde,pre_crisis,0.003566176927144,0.0
2019-01-16 05:00:00,verde,pre_crisis,0.0004094615667989,0.0
2019-01-16 06:00:00,verde,pre_crisis,0.0006453959592725,0.0
2019-01-16 07:00:00,verde,pre_crisis,0.0068480434846601,0.0
2019-01-16 08:00:00,verde,pre_crisis,0.0067104876132999,0.0
2019-01-16 09:00:00,verde,pre_crisis,0.0012805401087727,0.0
2019-01-16 10:00:00,verde,pre_crisis,0.0041275368874055,0.0
2019-01-16 11:00:00,verde,pre_crisis,0.0036218199958615,0.0
2019-01-16 12:00:00,verde,pre_crisis,0.0036461185207329,0.0
2019-01-16 13:00:00,verde,pre_crisis,0.0036022950002403,0.0
2019-01-16 14:00:00,verde,pre_crisis,0.0005821510924537,0.0
2019-01-16 15:00:00,verde,pre_crisis,0.0062112011035117,0.0
2019-01-16 16:00:00,verde,pre_crisis,0.0015022165432563,0.0
2019-01-16 17:00:00,verde,pre_crisis,0.0005890900786116,0.0
2019-01-16 18:00:00,verde,pre_crisis,0.0015284463867651,0.0
2019-01-16 19:00:00,verde,pre_crisis,0.001749813069229,0.0
2019-01-16 20:00:00,verde,pre_crisis,0.0028546787382864,0.0
2019-01-16 21:00:00,verde,pre_crisis,0.0017145130094481,0.0
2019-01-16 22:00:00,verde,pre_crisis,0.0052894560238718,0.0
2019-01-16 23:00:00,verde,pre_crisis,0.0032394291064536,0.0
2019-01-17 00:00:00,verde,pre_crisis,0.0010799304788646,0.0
2019-01-17 01:00:00,verde,pre_crisis,0.0036524970843126,0.0
2019-01-17 02:00:00,verde,pre_crisis,0.0190766651839142,0.0
2019-01-17 03:00:00,verde,pre_crisis,0.0036631270861672,0.0
2019-01-17 04:00:00,verde,pre_crisis,0.0030332540314929,0.0
2019-01-17 05:00:00,verde,pre_crisis,0.0003400663504656,0.0
2019-01-17 06:00:00,verde,pre_crisis,0.0003211015537631,0.0
2019-01-17 07:00:00,verde,pre_crisis,0.0052784389520279,0.0
2019-01-17 08:00:00,verde,pre_crisis,0.0038663973580955,0.0
2019-01-17 09:00:00,verde,pre_crisis,0.000215967982283,0.0
2019-01-17 10:00:00,verde,pre_crisis,0.002601353756288,0.0
2019-01-17 11:00:00,verde,pre_crisis,0.0018096920082727,0.0
2019-01-17 12:00:00,verde,pre_crisis,0.0008960156708294,0.0
2019-01-17 13:00:00,verde,pre_crisis,0.0033856232062341,0.0
2019-01-17 14:00:00,verde,pre_crisis,0.0035155296132162,0.0
2019-01-17 15:00:00,verde,pre_crisis,0.0030991033639154,0.0
2019-01-17 16:00:00,verde,pre_crisis,0.0043071752402909,0.0
2019-01-17 17:00:00,verde,pre_crisis,0.0003687306382607,0.0
2019-01-17 18:00:00,verde,pre_crisis,0.2839492722042463,-0.6400000000000006
2019-01-17 19:00:00,verde,pre_crisis,0.081843969156956,0.0
2019-01-17 20:00:00,verde,pre_crisis,0.0464399247906194,0.0
